xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at
284020,Amphispiza bilineata,Black-throated Sparrow,United States,"Desert Beeline Highway, Maricopa County, Arizona",33.6366,,2015-04-28,07:40,David Vander Pluym,C,0:04,call,2026-02-19T14:15:33.974981
321631,Toxostoma rufum,Brown Thrasher,United States,"Philadelphia, Philadelphia County, Pennsylvania",39.8884,,2013-04-24,12:00,Matthew R. Halley,B,4:43,song,2026-02-19T14:15:35.788080
379013,Icterus bullockii,Bullock's Oriole,Canada,"Revelstoke, Columbia-Shuswap, British Columbia",50.9619,,2017-07-06,10:00,James Bradley,B,0:03,call,2026-02-19T14:15:37.743583
134439,Setophaga fusca,Blackburnian Warbler,United States,"Powderhorn Park, Minneapolis, Hennepin, Minnesota",44.942,,2013-05-21,06:00,Jonathon Jongsma,C,0:10,song,2026-02-19T14:15:39.420900
315711,Setophaga virens,Black-throated Green Warbler,United States,"Elsen's Hill, DuPage County, Illinois",41.8605,,2016-05-08,18:23,Matt Wistrand,B,0:07,call,2026-02-19T14:15:41.239647
413356,Artemisiospiza belli,Bell's Sparrow,United States,"Corn Creek Road, Clark County, Nevada",36.4226,,2018-05-01,10:00,Bobby Wilcox,B,0:26,call,2026-02-19T14:15:43.172879
243991,Icterus galbula,Baltimore Oriole,Canada,"Toronto Islands lighthouse, Ontario",43.6129,,2015-05-17,09:00,Viktor Nilsson-Örtman,B,1:09,alarm call,2026-02-19T14:15:44.926964
133080,Recurvirostra americana,American Avocet,United States,"Palo Alto Baylands, Santa Clara, California",37.46,,2012-04-21,07:40,Jonathon Jongsma,B,0:10,alarm call,2026-02-19T14:15:46.875869
296027,Poecile atricapillus,Black-capped Chickadee,Canada,"Invermay No. 305 (near  Invermay), Division No. 9, Saskatchewan",51.7537,,2015-08-12,13:53,Patrick Turgeon,B,0:04,call,2026-02-19T14:15:48.759532
418346,Passerina caerulea,Blue Grosbeak,United States,"Ash Meadows NWR-Point of Rocks, Nye County, Nevada",36.4017,,2018-05-16,06:30,Bobby Wilcox,B,1:05,"call, song",2026-02-19T14:15:50.602572
428282,Strix varia,Barred Owl,United States,"Tama (near  Burlington), Des Moines, Iowa",40.8918,,2018-07-23,21:30,Bobby Wilcox,B,1:36,begging call,2026-02-19T14:15:52.431352
299852,Poecile atricapillus,Black-capped Chickadee,United States,"Marblehead Neck Wildlife Sanctuary, Massachusetts",42.4929,,2012-05-16,08:13,Paul Marvin,B,0:49,song,2026-02-19T14:15:55.231270
362208,Falco sparverius,American Kestrel,United States,"Cattle Call Park, Brawley, Imperial County, California",32.969,,2017-02-03,16:46,Paul Marvin,B,2:06,call,2026-02-19T14:15:57.357563
217858,Thryomanes bewickii,Bewick's Wren,United States,"Laguna Meadows Trail, Big Bend National Park, Brewster Co., Texas",29.2512,,2011-06-22,13:49,Paul Marvin,A,0:21,song,2026-02-19T14:15:59.417846
333161,Strix varia,Barred Owl,United States,"Skidaway Island, Chatham County, GA USA",31.9237,,2016-09-03,18:00,Russ Wigh,C,2:43,call,2026-02-19T14:16:01.198271
177048,Setophaga fusca,Blackburnian Warbler,United States,"Sharp's Ridge Memorial Park, Knoxville, Tennessee",36.0008,,2014-05-01,08:30,Mike Nelson,C,0:33,song,2026-02-19T14:16:02.993274
428701,Hirundo rustica,Barn Swallow,Ireland,"Inishbofin, Co. Galway ",53.6146,,2018-07-23,08:30,Anthony McGeehan ,B,1:00,call,2026-02-19T14:16:04.851723
449497,Calypte anna,Anna's Hummingbird,United States,"Fort Rosecrans National Cemetery, San Diego, California",32.686,,2018-10-21,07:46,Paul Marvin,A,1:50,song,2026-02-19T14:16:06.631249
305888,Scolopax minor,American Woodcock,United States,"Road 2182, Nicolet National Forest (north of Argonne), Wisconsin",45.8321,,2011-05-25,20:23,Paul Marvin,A,4:25,"call, wing-whir",2026-02-19T14:16:08.480947
166419,Buteo platypterus,Broad-winged Hawk,Costa Rica,Rancho Naturalista,9.832,,2014-01-08,09:30,Mike Nelson,B,0:18,call,2026-02-19T14:16:10.257206
241821,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Norristown Farm Park, Pennsylvania",40.1434,,2015-05-08,08:00,Brian Henderson,B,0:48,song,2026-02-19T14:16:12.021032
279667,Icterus bullockii,Bullock's Oriole,United States,"Fort Collins, Larimer County, Colorado",40.4946,,2015-07-09,08:00,Nick Komar,A,0:14,call,2026-02-19T14:16:13.958489
464997,Turdus migratorius,American Robin,Canada,"Pacific Spirit Regional Park, British Columbia",49.2544,,2019-03-21,05:30,Sunny,A,1:59,song,2026-02-19T14:16:15.739437
120842,Calypte anna,Anna's Hummingbird,United States,"Ventura, California",34.2815,,2012-12-23,10:15,Lauren Harter,B,1:45,"call, song, chase call",2026-02-19T14:16:17.570869
193111,Corvus brachyrhynchos,American Crow,Canada,"Tyhee Lake Provincial Park, near Telkwa, British Columbia",54.7089,,2014-06-22,04:47,Richard E. Webster,A,1:20,call,2026-02-19T14:16:19.327850
130513,Spatula discors,Blue-winged Teal,United States,"Wakodahatchee Wetlands, Palm Beach Co., Florida",26.479,,2013-04-12,11:30,Mike Nelson,C,0:06,call,2026-02-19T14:16:21.102579
141412,Mniotilta varia,Black-and-white Warbler,United States,"Kerr Wildlife Management Area, Kerr County, Texas",30.0801,,2013-06-28,09:00,Mike Nelson,B,0:05,song,2026-02-19T14:16:22.932272
150215,Haliaeetus leucocephalus,Bald Eagle,United States,"Orlando Wetlands, Christmas, Orange County, Florida",28.5785,,2013-10-08,10:22,Paul Marvin,A,0:17,call,2026-02-19T14:16:24.720086
292860,Chroicocephalus philadelphia,Bonaparte's Gull,Canada,"Bon-Désir, La Haute-Côte-Nord, Québec",48.2673,,2015-05-16,10:26,Martin St-Michel,C,0:18,flight call,2026-02-19T14:16:26.595556
466449,Falco sparverius,American Kestrel,United States,"Lower Moreland (near  Huntingdon Valley), Montgomery, Pennsylvania",40.1175,,2019-04-12,07:00,Paul Driver,B,0:58,call,2026-02-19T14:16:29.009466
122918,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"Portal, Arizona",31.906,,2009-05-13,04:43,Richard E. Webster,A,1:21,dawn song,2026-02-19T14:16:30.920788
16924,Molothrus ater,Brown-headed Cowbird,United States,"Michigan, Lake Erie Metropark",42.0778,,2007-04-24,?,Allen T. Chartier,B,0:03,song,2026-02-19T14:16:32.954392
179812,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Slate Creek Divide, Gila County, Arizona",34.0047,,2014-05-26,11:45,Phoenix Birder,A,0:13,call,2026-02-19T14:16:35.400540
51865,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Cherohala Skyway, Monroe County, Tennessee",35.3576,,2009-06-14,9:30am,Mike Nelson,B,0:42,song,2026-02-19T14:16:37.251368
217792,Scolopax minor,American Woodcock,United States,"4 (near  Benton), Bossier Parish, Louisiana",32.7203,,2015-02-08,18:28,Terry Davis,C,0:23,"call, ""peent"", flight/wing-chipper",2026-02-19T14:16:39.016708
361746,Hirundo rustica,Barn Swallow,Spain,"chiclana, cádiz, andalucía",36.4172,,2017-03-20,?,José Carlos Sires,A,0:29,"call, flight call, song",2026-02-19T14:16:40.864264
261341,Icterus bullockii,Bullock's Oriole,United States,"Portal, Arizona",31.906,,2015-05-23,05:05,Richard E. Webster,A,4:24,"call, dawn song, dawn song and rattles",2026-02-19T14:16:42.851096
132283,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2012-08-27,18:18,Richard E. Webster,A,0:10,"call, chase call",2026-02-19T14:16:44.718743
333643,Thryomanes bewickii,Bewick's Wren,Mexico,"Tlalpan (near  Ciudad de México), Ciudad de México",19.2935,,2016-09-08,08:30,Esau Toaki Villarreal ,A,0:56,"song, cars, city, people",2026-02-19T14:16:46.577096
205473,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"Plateau N of Paradox Valley, Montrose County, Colorado",38.2849,,2014-05-23,09:43,Eric DeFonso,A,2:37,song,2026-02-19T14:16:48.530722
323981,Thryomanes bewickii,Bewick's Wren,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",31.932,,2015-05-02,07:36,Richard E. Webster,A,3:02,song,2026-02-19T14:16:50.368929
132236,Calypte anna,Anna's Hummingbird,United States,"Portal, Arizona",31.906,,2012-09-04,12:52,Richard E. Webster,B,1:03,"call, chase call",2026-02-19T14:16:52.175284
135503,Certhia americana,Brown Creeper,United States,"Roan Mountain State Park, Pisgah National Forest, North Carolina",36.0941,,2013-05-27,12:00,Mike Nelson,B,0:02,song,2026-02-19T14:16:53.974641
51867,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Cherohala Skyway, Monroe County, Tennessee",35.3576,,2009-06-14,9:30am,Mike Nelson,B,0:37,song,2026-02-19T14:16:55.814843
197673,Sayornis nigricans,Black Phoebe,El Salvador,"Rio Sapo, Morazan",13.8976,,2013-01-29,17:00,Guillermo Funes,B,0:15,call,2026-02-19T14:16:57.591419
306351,Vireo solitarius,Blue-headed Vireo,United States,"Cutler Coast Unit Preserve, Cutler, Washington County, Maine",44.6967,,2012-05-23,11:38,Paul Marvin,A,3:41,song,2026-02-19T14:16:59.549925
392962,Dolichonyx oryzivorus,Bobolink,United States,"Indian Springs Metropark, Oakland County, Michigan",42.7063,,2016-06-03,10:00,Antonio Xeira,A,0:14,song,2026-02-19T14:17:01.481852
287907,Spizella breweri,Brewer's Sparrow,United States,"BLM/State Trust Land s.e. of Aguila, Maricopa County, Arizona",33.9019,,2014-03-28,09:00,Eric Hough,B,0:27,song,2026-02-19T14:17:03.858490
180081,Corvus brachyrhynchos,American Crow,United States,"W Lancaster, Lancaster Co., Pennsylvania",40.043,,2014-05-20,09:00,Dan Lane,A,3:07,"alarm call, call",2026-02-19T14:17:06.237366
199663,Icterus galbula,Baltimore Oriole,Honduras,Santa Rita de Copán,14.8677,,2014-10-20,06:30,Francisco Dubon,B,0:25,alarm call,2026-02-19T14:17:08.653067
278000,Falco sparverius,American Kestrel,United States,"Silver City, Grant County, New Mexico",32.9373,,2015-07-21,08:30,Jarrod Swackhamer,C,0:07,call,2026-02-19T14:17:11.265098
51476,Falco sparverius,American Kestrel,Uruguay,"Rincon del Indio, Punta del Este, Maldonado",,,2005-02-18,?:?,Bernabe Lopez-Lanus,C,0:07,call,2026-02-19T14:17:13.101848
380322,Riparia riparia,Sand Martin,Switzerland,"Müntschemier, Erlach, Bern",47.0002,,2017-07-09,08:00,Jerome Fischer,B,3:39,flight call,2026-02-19T14:17:14.974942
185815,Dolichonyx oryzivorus,Bobolink,Canada,"Grasslands National Park of Canada (near  Val Marie), Division No. 4, Saskatchewan",49.1453,,2014-06-06,20:30,Richard E. Webster,A,1:30,song,2026-02-19T14:17:16.799954
390471,Anthus rubescens,Buff-bellied Pipit,South Korea,"Seogwipo, Jeju-do",33.2191,,2014-02-09,10:00,Jarmo Pirhonen,C,0:03,flight call,2026-02-19T14:17:18.868785
232504,Artemisiospiza belli,Bell's Sparrow,United States,"Carrizo Plain National Monument (near  Santa Margarita), San Luis Obispo County, California",35.2396,,2015-03-15,7:56,Thomas G. Graves,A,0:18,song,2026-02-19T14:17:20.928571
290133,Euphagus cyanocephalus,Brewer's Blackbird,Mexico,"Ciénegas del Lerma, México",19.2405,,2015-11-15,09:30,Manuel Grosselet,B,0:16,flight call,2026-02-19T14:17:22.855510
31124,Vermivora cyanoptera,Blue-winged Warbler,United States,"Michigan, Petersburg SGA ",41.8778,,2008-05-22,?,Allen T. Chartier,B,0:14,"call, song",2026-02-19T14:17:25.971003
380526,Hirundo rustica,Barn Swallow,China,"Jiuliushan NR, Jiangxi",24.5822,,2017-05-02,09:30,Guy Kirwan,A,2:21,"call, song",2026-02-19T14:17:27.893568
430811,Riparia riparia,Sand Martin,Switzerland,Hagneck,47.062,,2018-08-14,09:00,Pascal Christe,B,0:35,call,2026-02-19T14:17:29.778221
189263,Empidonax alnorum,Alder Flycatcher,Canada,"Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,,2014-06-16,05:49,Richard E. Webster,A,1:00,call,2026-02-19T14:17:31.696812
172892,Strix varia,Barred Owl,United States,"Orlando Wetlands, Christmas, Orange County, Florida",28.5785,,2014-03-15,07:30,Paul Marvin,B,0:07,call,2026-02-19T14:17:33.540390
498255,Riparia riparia,Sand Martin,Russian Federation,"Cheboksarskiy Rayon, Chuvashia",55.9804,,2019-07-15,10:30,Albert Lastukhin,B,1:59,"alarm call, flight call",2026-02-19T14:17:35.409115
78891,Vermivora cyanoptera,Blue-winged Warbler,United States,"Murphy-Hanrehan Park Reserve, Dakota, Minnesota",44.707,,2011-05-28,12:20,Jonathon Jongsma,B,0:45,song,2026-02-19T14:17:38.247445
426201,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Old Blewitt Pass, Kittitas County, Washington",47.3483,,2017-06-03,06:00,Bruce Lagerquist,A,1:17,"call, song",2026-02-19T14:17:40.017942
31206,Dolichonyx oryzivorus,Bobolink,United States,"Michigan, Port Huron SGA ",43.0501,,2008-06-19,?,Allen T. Chartier,B,0:05,call,2026-02-19T14:17:41.797050
378429,Hirundo rustica,Barn Swallow,Sweden,"Källslätten, Falun, Dalarna",60.6226,,2017-05-24,12:39,Mikael Litsgård,A,1:39,song,2026-02-19T14:17:45.010192
171994,Scolopax minor,American Woodcock,United States,"Columbus, Franklin County, Ohio",40.0845,,2014-03-26,20:15,Paul J. Hurtado,B,0:52,"call, song",2026-02-19T14:17:47.383314
135451,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Bashakill, Sullivan, New York",41.5772,,2013-05-27,16:18,Daniel Parker,C,1:34,song,2026-02-19T14:17:49.355364
188430,Molothrus ater,Brown-headed Cowbird,Canada,"Swan Lake Provincial Park, British Columbia",55.5267,,2014-06-14,04:46,Richard E. Webster,B,0:08,"call, song",2026-02-19T14:17:51.252500
313064,Cyanocitta cristata,Blue Jay,United States,"Bonny SWA, Yuma County, Colorado",39.613,,2016-04-15,10:13,Sue Riffe,A,0:09,song,2026-02-19T14:17:53.250532
135502,Vermivora cyanoptera,Blue-winged Warbler,United States,"Renovare Blvd, Oak Ridge, Tennessee",35.9565,,2013-05-24,07:30,Mike Nelson,B,0:07,song,2026-02-19T14:17:56.452002
191954,Corvus brachyrhynchos,American Crow,United States,"Three Lakes WMA, near Lake Marian, Osceola County, Florida",27.905,,2014-04-22,11:55,Paul Marvin,A,4:24,call,2026-02-19T14:17:58.264941
344578,Setophaga virens,Black-throated Green Warbler,Honduras,"Parque Aurora, Zambrano, Francisco Morazan",14.2956,,2016-11-29,10:00,Alfonso Auerbach,B,0:26,"call, male call",2026-02-19T14:18:00.047844
57970,Calypte anna,Anna's Hummingbird,United States,"Red Rocks Canyon, Las Vegas, Nevada",36.144,,2009-03-06,4:30pm,Mike Nelson,C,0:08,song,2026-02-19T14:18:02.688120
356752,Euphagus cyanocephalus,Brewer's Blackbird,United States,"Mount Laguna, Noble Canyon trail, San Diego County, California",32.8626,,2017-02-08,10:06,Paul Marvin,A,1:57,"call, flight call, song",2026-02-19T14:18:04.548329
149290,Megaceryle alcyon,Belted Kingfisher,United States,"Road 2182, Nicolet National Forest (north of Argonne), Wisconsin",45.8321,,2011-05-25,05:56,Paul Marvin,B,2:30,call,2026-02-19T14:18:06.314713
370387,Strix varia,Barred Owl,United States,"Walnut Grove campsite, Milford Lake SP, Geary County, Kansas",39.1175,,2017-05-11,22:31,Eric DeFonso,B,3:15,"call, song",2026-02-19T14:18:09.266676
380309,Setophaga virens,Black-throated Green Warbler,Canada,"Division No. 10, Subd. C (near  Happy Valley-Goose Bay), Division No. 10, Newfoundland and Labrador",53.3017,,2017-05-31,06:00,Bronwen,B,0:22,song,2026-02-19T14:18:11.042826
165034,Spinus tristis,American Goldfinch,United States,"Capitol Lake, Baton Rouge, Louisiana",30.462,,2014-01-19,01:00,Dan Lane,B,0:34,call,2026-02-19T14:18:12.848056
339894,Psaltriparus minimus,American Bushtit,Mexico,"parque de la amistad, Tijuana, Baja California",32.5372,,2016-10-23,17:00,Manuel Grosselet,B,0:31,call,2026-02-19T14:18:14.984446
328699,Setophaga striata,Blackpoll Warbler,Canada,"Seal Island, Yarmouth County, Nova Scotia",43.4064,,2016-06-04,08:40,Lucas Berrigan,A,0:39,song,2026-02-19T14:18:16.930904
442359,Calypte anna,Anna's Hummingbird,United States,"Mojave National Preserve (near  Kelso), San Bernardino County, California",34.8116,,2018-03-05,10:11,Ed Pandolfino,A,1:37,song,2026-02-19T14:18:18.768462
124312,Spinus tristis,American Goldfinch,United States,"Powderhorn Park, Minneapolis, Hennepin, Minnesota",44.942,,2013-03-08,06:32,Jonathon Jongsma,A,0:52,call,2026-02-19T14:18:20.580409
132914,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2013-03-07,07:03,Richard E. Webster,A,0:08,wing whine,2026-02-19T14:18:22.608675
282410,Buteo platypterus,Broad-winged Hawk,Canada,"Lakeland County (near  Lac la Biche), Division No. 12, Alberta",54.9113,,2015-07-06,10:00,Alex MacPhail,A,0:26,"alarm call, call",2026-02-19T14:18:24.528549
312718,Molothrus ater,Brown-headed Cowbird,United States,"Sauer Prairie Kame Forest Preserve, Kane County, Illinois",41.8025,,2016-04-16,09:31,Matt Wistrand,A,0:38,song,2026-02-19T14:18:26.293466
448935,Mareca americana,American Wigeon,United States,"J Street Marina, Chula Vista, San Diego Co, California",32.6185,,2018-10-29,07:03,Paul Marvin,B,0:23,call,2026-02-19T14:18:28.132170
146086,Molothrus ater,Brown-headed Cowbird,United States,"Antelope Valley Road, Tahoe National Forest (near  Loyalton), Sierra, California",39.6294,,2013-06-13,08:31,Thomas G. Graves,B,0:20,call,2026-02-19T14:18:29.936762
132838,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2011-05-13,08:52,Richard E. Webster,A,0:16,"call, interaction calls",2026-02-19T14:18:33.356662
172920,Setophaga fusca,Blackburnian Warbler,United States,"Road 2182, Nicolet National Forest (north of Argonne), Wisconsin",45.8321,,2011-05-26,09:41,Paul Marvin,B,0:05,song,2026-02-19T14:18:35.418867
112501,Dolichonyx oryzivorus,Bobolink,United States,"Augusta, Richmond, Georgia",33.3847,,2012-05-05,09:20,Liam Wolff,B,0:30,"call, flight call, song",2026-02-19T14:18:37.166324
185812,Dolichonyx oryzivorus,Bobolink,Canada,"Grasslands National Park of Canada (near  Val Marie), Division No. 4, Saskatchewan",49.1453,,2014-06-06,20:17,Richard E. Webster,A,1:09,song,2026-02-19T14:18:39.297029
311622,Artemisiospiza belli,Bell's Sparrow,United States,"Lake Hughes Road mile 19.04, Los Angeles County, California",34.5269,,2016-04-10,11:39,Lance A. M. Benner,B,0:25,song,2026-02-19T14:18:41.167155
473417,Poecile atricapillus,Black-capped Chickadee,United States,"Olympia, Thurston County, Washington",47.0562,,2019-05-07,07:51,bowtyler,D,2:08,call,2026-02-19T14:18:43.087502
86760,Poecile atricapillus,Black-capped Chickadee,United States,"Carver Park Reserve, Carver, Minnesota",44.882,,2011-08-28,08:50,Jonathon Jongsma,A,0:38,call,2026-02-19T14:18:45.007976
362209,Falco sparverius,American Kestrel,United States,"Panoche Rd, (near  Paicines), San Benito County, California",36.6822,,2017-01-30,10:18,Paul Marvin,B,0:04,flight call,2026-02-19T14:18:47.009945
256736,Icterus bullockii,Bullock's Oriole,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",31.34,,2012-05-31,08:51,Richard E. Webster,B,2:10,alarm call,2026-02-19T14:18:48.849475
318001,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Carrie Nation Mine Trail, Santa Cruz County, Arizona",31.7056,,2016-05-21,09:30,Bobby Wilcox,D,0:28,"call, song",2026-02-19T14:18:50.608531
322480,Passerina caerulea,Blue Grosbeak,United States,"Midewin Tallgrass Prairie, Will County, Illinois",41.366,,2016-06-18,09:12,Matt Wistrand,A,0:38,song,2026-02-19T14:18:52.609390
447360,Riparia riparia,Sand Martin,United Kingdom,"Thames View Hill, Chafford Hundred",51.4834,,2012-09-02,07:00,David Darrell-Lambert,B,0:21,"alarm call, call",2026-02-19T14:18:54.782250
450999,Sayornis nigricans,Black Phoebe,United States,"Dairymart Ponds, San Diego County, California",32.5547,,2018-11-05,06:21,Paul Marvin,A,0:35,call,2026-02-19T14:18:56.599850
461183,Scolopax minor,American Woodcock,United States,"Middletown Township (near  Langhorne), Bucks County, Pennsylvania",40.2032,,2019-03-11,06:30,Kerry Loux,B,0:51,call,2026-02-19T14:18:58.373176
