recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status
XC111139,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,alarm,,,14.54,2012-10-07,09:30,,Rating,35.9439,-83.6889,260.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC111139.wav,True,success
XC112499,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,alarm,,,7.38,2012-09-09,18:39,,Rating,33.249,-82.103,90.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112499.wav,True,success
XC112501,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,call,,,30.61,2012-05-05,09:20,,Rating,33.3847,-81.9647,40.0,E,poor,Hundreds of Bobolinks in a field of cordgrass.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Hundreds of Bobolinks in a field of cordgrass.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112501.wav,True,success
XC112502,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,adult,31.2,2012-03-08,11:48,,Rating,33.3198,-82.0069,120.0,E,poor,Three adults all calling simultaneously in an oak grove.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Three adults all calling simultaneously in an oak grove.,Northern Cardinal Cardinalis cardinalis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112502.wav,True,success
XC112579,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,begging,,juvenile,13.72,2012-09-25,03:30,,Rating,34.9224,-112.2755,1200.0,E,poor,Two juvenile birds vocalizing close to the Verde River in a thicket of willows.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Two juvenile birds vocalizing close to the Verde River in a thicket of willows.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112579.wav,True,success
XC112598,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,107.12,2012-11-12,08:30,,Rating,44.942,-93.259,260.0,E,poor,A couple of crows calling from about 10m up in neighboring Cottonwood trees.,Creative Commons Attribution-ShareAlike 3.0,"A couple of crows calling from about 10m up in neighboring Cottonwood trees.
The most interesting part of the cut may also be the most difficult to hear. Toward the end of the cut, one of the crows appears to be taking gulps of air and then hunching its back with its bill tucked down into its chest while making soft hoo-woo sounds @ approx 600Hz. There are 3 of these sounds: at 1:52, 1:57, and 2:03.
Also includes a rattle call toward the end.",Dark-eyed Junco Junco hyemalis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112598.wav,True,success
XC112829,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,36.03,2012-11-16,08:54,,Rating,44.942,-93.259,260.0,E,poor,None given,Creative Commons Attribution-ShareAlike 3.0,None given,Hairy Woodpecker Leuconotopicus villosus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC112829.wav,True,success
XC113485,Archilochus alexandri,Archilochus,alexandri,,Black-chinned Hummingbird,call,,,4.61,2012-08-25,16:00,,Rating,31.5,-110.818,1200.0,E,poor,Chase vocalizations from several individuals around feeders at ranch house amid Prosopis desert scrub near wooded creek.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Chase vocalizations from several individuals around feeders at ranch house amid Prosopis desert scrub near wooded creek.,Yellow-breasted Chat Icteria virens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113485.wav,True,success
XC113486,Archilochus alexandri,Archilochus,alexandri,,Black-chinned Hummingbird,call,male,adult,23.95,2012-08-25,16:30,,Rating,31.5,-110.818,1200.0,E,poor,"Wing ring from an adult male bird at feeders, as well as a single 'see' and 'chuck' note.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Wing ring from an adult male bird at feeders, as well as a single 'see' and 'chuck' note.",Yellow-breasted Chat Icteria virens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113486.wav,True,success
XC113721,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,song,,,19.59,2012-07-12,07:30,,Rating,55.5862,157.5956,1200.0,E,poor,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.
They have another alarm call, they may fly in circles above and around you calling for a short time before they leave. I guess they do that when you are close to the nest... but not always. The call was a short high note but I am not sure if I recorded it, I don't find it ( I am afraid I mixed it with the call of Luscinia svecica).",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113721.wav,True,success
XC113723,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,song,,,14.58,2012-07-12,07:30,,Rating,55.5862,157.5956,1200.0,E,poor,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.
They have another alarm call, they may fly in circles above and around you calling for a short time before they leave. I guess they do that when you are close to the nest... but not always. The call was a short high note but I am not sure if I recorded it, I don't find it ( I am afraid I mixed it with the call of Luscinia svecica).",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113723.wav,True,success
XC113724,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,song,,,19.59,2012-07-12,07:30,,Rating,55.5862,157.5956,1200.0,E,poor,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"They sing this song in a display flight, first going up and then falling in ""parachutting"". They were in the alpine tundra, we found many nests.
They have another alarm call, they may fly in circles above and around you calling for a short time before they leave. I guess they do that when you are close to the nest... but not always. The call was a short high note but I am not sure if I recorded it, I don't find it ( I am afraid I mixed it with the call of Luscinia svecica).",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113724.wav,True,success
XC113808,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,45.62,2012-06-17,08:38,,Rating,39.764,-120.354,1500.0,E,poor,Very similar song to one recorded in same location 2 years prior. Compare with XC65372.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Very similar song to one recorded in same location 2 years prior. Compare with XC65372.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113808.wav,True,success
XC113814,Euphagus cyanocephalus,Euphagus,cyanocephalus,,Brewer's Blackbird,song,,,24.53,2012-06-17,10:26,,Rating,39.764,-120.354,1500.0,E,poor,"Mated (?) pair along roadside, with approaching traffic.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Mated (?) pair along roadside, with approaching traffic.",Marsh Wren Cistothorus palustris,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113814.wav,True,success
XC113820,Certhia americana,Certhia,americana,,Brown Creeper,song,,,68.26,2012-06-19,06:20,,Rating,39.698,-120.453,1500.0,E,poor,"Typical song, sung from amid a Jeffrey Pine grove. Some very distant chainsaw noise.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Typical song, sung from amid a Jeffrey Pine grove. Some very distant chainsaw noise.",Red-breasted Nuthatch Sitta canadensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113820.wav,True,success
XC113821,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,song,,,35.7,2012-06-19,08:42,,Rating,39.698,-120.453,1500.0,E,poor,Singing from atop a 25m high pine,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Singing from atop a 25m high pine,Lincoln's Sparrow Melospiza lincolnii,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113821.wav,True,success
XC113827,Certhia americana,Certhia,americana,,Brown Creeper,call,,,69.02,2012-06-19,06:57,,Rating,39.698,-120.453,1500.0,E,poor,"3 individuals moving through pines 7-10m away, creeping up then flying back down to bases of trees.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"3 individuals moving through pines 7-10m away, creeping up then flying back down to bases of trees.",Red Crossbill Loxia curvirostra,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC113827.wav,True,success
XC114061,Falco sparverius,Falco,sparverius,,American Kestrel,call,,,26.41,2011-07-14,05:15,,Rating,4.8,-71.35,130.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114061.wav,True,success
XC114073,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,18.96,2010-10-15,11:46,,Rating,40.557,-105.017,1500.0,E,poor,Three individuals foraging in the open woods near the river.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Three individuals foraging in the open woods near the river.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114073.wav,True,success
XC114081,Pica hudsonia,Pica,hudsonia,,Black-billed Magpie,call,,,16.08,2012-04-10,07:40,,Rating,40.596,-105.082,1500.0,E,poor,"'Maag' calls, with traffic noise from nearby downtown.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"'Maag' calls, with traffic noise from nearby downtown.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114081.wav,True,success
XC114085,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,6.21,2012-04-10,09:30,,Rating,40.557,-105.017,1500.0,E,poor,"""bell""-like calls at close range.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"""bell""-like calls at close range.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114085.wav,True,success
XC114086,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,38.75,2012-12-03,14:26,,Rating,44.942,-93.259,260.0,E,poor,Calls from a single bird foraging in conifer tree in an urban park.,Creative Commons Attribution-ShareAlike 3.0,"Calls from a single bird foraging in conifer tree in an urban park.
Distance to microphone: 2m.",American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114086.wav,True,success
XC114087,Spinus tristis,Spinus,tristis,,American Goldfinch,song,,,27.7,2012-05-06,06:51,,Rating,40.57,-105.029,1500.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Red-winged Blackbird Agelaius phoeniceus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114087.wav,True,success
XC114342,Spinus tristis,Spinus,tristis,,American Goldfinch,call,,,136.97,2012-08-16,07:00,,Rating,48.32,-123.546,5.0,E,poor,Hatch year birds feeding on their own.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Hatch year birds feeding on their own.,Red-breasted Nuthatch Sitta canadensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114342.wav,True,success
XC114550,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,16.27,2012-09-29,07:30,,Rating,37.9005,-122.6444,0.0,E,poor,Calls from 1 or 2 birds of flock in beach-side conifers,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calls from 1 or 2 birds of flock in beach-side conifers,Black Phoebe Sayornis nigricans,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114550.wav,True,success
XC114551,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,6.8,2011-04-10,08:00,,Rating,40.2247,-105.2714,1600.0,E,poor,Solo bird calling from top of tree,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Solo bird calling from top of tree,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114551.wav,True,success
XC114552,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,14.14,2011-04-10,08:00,,Rating,40.2247,-105.2714,1600.0,E,poor,Solo bird calling from top of tree; same individual as XC114551.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Solo bird calling from top of tree; same individual as XC114551.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114552.wav,True,success
XC114554,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,3.68,2008-05-29,08:00,,Rating,40.3572,-105.6122,2500.0,E,poor,Solo bird calling from top of tree.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Solo bird calling from top of tree.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114554.wav,True,success
XC114555,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,5.09,2008-05-29,08:00,,Rating,40.3572,-105.6122,2500.0,E,poor,Solo bird calling from top of tree; same individual as XC114554.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Solo bird calling from top of tree; same individual as XC114554.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114555.wav,True,success
XC114556,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,song,,,25.81,2008-05-29,08:00,,Rating,40.3572,-105.6122,2500.0,E,poor,Solo bird giving soft whisper song from top of tree; same individual as XC114554.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Solo bird giving soft whisper song from top of tree; same individual as XC114554.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC114556.wav,True,success
