recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,status
XC173322,Spatula discors,Spatula,discors,,Blue-winged Teal,call,"male, female",,0.0,2014-03-23,11:09,,Rating,28.5785,-80.9961,0.0,,unknown,from marsh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,from marsh,none,success
XC173361,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0.0,2014-03-24,09:02,,Rating,28.539,-80.8965,0.0,,unknown,"perched nearby on bush, it came very close while I was recording it",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"perched nearby on bush, it came very close while I was recording it",Red-winged Blackbird Agelaius phoeniceus,success
XC174510,Icterus bullockii,Icterus,bullockii,,Bullock's Oriole,call,,,0.0,2014-04-12,9:37,,Rating,35.336,-120.727,100.0,,unknown,"Seen in botanical garden, top of 20 ft tree.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Seen in botanical garden, top of 20 ft tree.",Rufous Hummingbird Selasphorus rufus,success
XC174538,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0.0,2014-04-13,07:30,,Rating,31.9237,-81.0559,6.0,,unknown,Singing from a deciduous tree (Live Oak - Quercus virginiana) about 15 meters away. This is an every morning event as breeding season approaches. The bird presumably is trying to attract a mate.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Singing from a deciduous tree (Live Oak - Quercus virginiana) about 15 meters away. This is an every morning event as breeding season approaches. The bird presumably is trying to attract a mate.,Morning chorus dominated by Carolina Wren and Northern Cardinal,success
XC174834,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,song,,,0.0,2013-05-01,14:00,,Rating,40.0038,-75.045,0.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC174837,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,song,,,0.0,2013-05-01,14:00,,Rating,40.0038,-75.045,0.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC174839,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,song,,,0.0,2013-05-05,08:30,,Rating,39.7028,-75.1117,40.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC174869,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,0.0,2014-04-01,11:50,,Rating,41.751,-111.822,1400.0,,unknown,eBird checklist.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,eBird checklist.,Pine Siskin Spinus pinus,success
XC174959,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,0.0,2014-04-15,18:31,,Rating,41.751,-111.822,1400.0,,unknown,"Brief, only two calls. Was calling for a while before I got the microphone set up. Continuing vagrant at this location since November 2013, and the same individual as in XC155439. eBird checklist",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Brief, only two calls. Was calling for a while before I got the microphone set up. Continuing vagrant at this location since November 2013, and the same individual as in XC155439. eBird checklist",Pine Siskin Spinus pinus,success
XC175038,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,0.0,2014-04-18,08:56,,Rating,46.7179,-71.5345,10.0,,unknown,"Flock of 6 individuals foraging. Most of the calls in foreground are made by a single individual, while some contact calls are produced by the other members of the flock. Habitat: open mixed forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Flock of 6 individuals foraging. Most of the calls in foreground are made by a single individual, while some contact calls are produced by the other members of the flock. Habitat: open mixed forest.",none,success
XC175039,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,0.0,2014-04-18,09:04,,Rating,46.7179,-71.5345,10.0,,unknown,"Most of the calls in foreground are made by a single individual (not the one featured in XC175039), while some contact calls are produced by the five other members of the flock. Habitat: open mixed forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Most of the calls in foreground are made by a single individual (not the one featured in XC175039), while some contact calls are produced by the five other members of the flock. Habitat: open mixed forest.",none,success
XC175222,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,0.0,2014-04-18,07:30,,Rating,44.5429,-92.8027,220.0,,unknown,Calls followed by whisper song from top of a leafless tree along trail.,Creative Commons Attribution-ShareAlike 4.0,"Calls followed by whisper song from top of a leafless tree along trail.
Overcast and cold. Recorded with homemade parabolic reflector and Sony PCM-M10. HPF.",Song Sparrow Melospiza melodia,success
XC175223,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,0.0,2014-04-18,07:30,,Rating,44.5429,-92.8027,220.0,,unknown,Rattle call from a bird perched at the top of a small leafless tree. Sound accompanied by bobbing of body.,Creative Commons Attribution-ShareAlike 4.0,"Rattle call from a bird perched at the top of a small leafless tree. Sound accompanied by bobbing of body.
Overcast and cold. Recorded with homemade parabolic reflector and Sony PCM-M10. HPF.",none,success
XC175228,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,song,,,0.0,2014-04-18,08:10,,Rating,44.5429,-92.8027,220.0,,unknown,Call from a bird at the top of a very tall tree near picnic area. Two different song types (or is one a call?).,Creative Commons Attribution-ShareAlike 4.0,"Call from a bird at the top of a very tall tree near picnic area. Two different song types (or is one a call?).
Overcast and cold. Recorded with homemade parabolic reflector and Sony PCM-M10. HPF.",Blue Jay Cyanocitta cristata,success
XC175254,Spinus tristis,Spinus,tristis,,American Goldfinch,call,,,0.0,2014-04-18,10:30,,Rating,44.793,-92.962,220.0,,unknown,Several unseen birds calling from within a dense thicket a the edge of prairie. Several times during the recording the microphone was redirected away from this target birds.,Creative Commons Attribution-ShareAlike 4.0,"Several unseen birds calling from within a dense thicket a the edge of prairie. Several times during the recording the microphone was redirected away from this target birds.
Recorded with homemade parabolic reflector and Sony PCM-M10. Sunny and cool. HPF.",American Crow Corvus brachyrhynchos,success
XC175364,Pheucticus melanocephalus,Pheucticus,melanocephalus,,Black-headed Grosbeak,song,,,0.0,2013-06-11,10:02,,Rating,39.698,-120.453,1500.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,Song Sparrow Melospiza melodia,success
XC175373,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,0.0,2014-04-20,08:30,,Rating,34.5,-112.461,1800.0,,unknown,Natural vocalization from a bird perched at the crown of a Ponderosa Pine.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural vocalization from a bird perched at the crown of a Ponderosa Pine.,none,success
XC175374,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,0.0,2014-04-20,08:30,,Rating,34.5,-112.461,1800.0,,unknown,Natural vocalization from a bird perched at the crown of a Ponderosa Pine.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural vocalization from a bird perched at the crown of a Ponderosa Pine.,none,success
XC175534,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,0.0,2014-04-20,10:30,,Rating,30.347,-91.218,10.0,,unknown,"Calls between two individuals as they chased in flight over open, flooded borrow pits.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Calls between two individuals as they chased in flight over open, flooded borrow pits.",Red-winged Blackbird Agelaius phoeniceus,success
XC175541,Icterus galbula,Icterus,galbula,,Baltimore Oriole,call,,,0.0,2014-04-20,11:30,,Rating,30.347,-91.218,10.0,,unknown,"Natural musical, whistled calls from an unseen bird about 7m up in Salix/Populus batcher habitat beside Mississippi River.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural musical, whistled calls from an unseen bird about 7m up in Salix/Populus batcher habitat beside Mississippi River.",Indigo Bunting Passerina cyanea,success
XC175542,Icterus galbula,Icterus,galbula,,Baltimore Oriole,song,male,adult,0.0,2014-04-20,11:30,,Rating,30.347,-91.218,10.0,,unknown,"Natural song from an adult maleabout 7m up in Populus beside Mississippi River. This was a loud song with quiet subsong interspersed (similar to the mimicry-filled song I've recorded by I. spurius, and a subsong I've recorded given by various other Icterus).",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural song from an adult maleabout 7m up in Populus beside Mississippi River. This was a loud song with quiet subsong interspersed (similar to the mimicry-filled song I've recorded by I. spurius, and a subsong I've recorded given by various other Icterus).",Red-winged Blackbird Agelaius phoeniceus,success
XC175543,Icterus galbula,Icterus,galbula,,Baltimore Oriole,song,male,adult,0.0,2014-04-20,11:30,,Rating,30.347,-91.218,10.0,,unknown,"Natural song from an adult male (same bird as in XC175542) about 7m up in Populus beside Mississippi River. This was a loud song with quiet subsong interspersed (similar to the mimicry-filled song I've recorded by I. spurius, and a subsong I've recorded given by various other Icterus).",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural song from an adult male (same bird as in XC175542) about 7m up in Populus beside Mississippi River. This was a loud song with quiet subsong interspersed (similar to the mimicry-filled song I've recorded by I. spurius, and a subsong I've recorded given by various other Icterus).",Red-winged Blackbird Agelaius phoeniceus,success
XC175547,Spatula discors,Spatula,discors,,Blue-winged Teal,call,male,adult,0.0,2014-04-20,12:00,,Rating,30.415,-91.179,10.0,,unknown,Natural peeping notes given by three adult males as they chased one another in dairy settling pond.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural peeping notes given by three adult males as they chased one another in dairy settling pond.,Red-winged Blackbird Agelaius phoeniceus,success
XC175548,Spatula discors,Spatula,discors,,Blue-winged Teal,call,male,adult,0.0,2014-04-20,12:00,,Rating,30.415,-91.179,10.0,,unknown,Natural peeping squeak notes given by an adult males standing at edge of dairy settling pond.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural peeping squeak notes given by an adult males standing at edge of dairy settling pond.,Red-winged Blackbird Agelaius phoeniceus,success
XC175993,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,song,,,0.0,2014-04-17,08:00,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC176255,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-04-26,08:00,,Rating,36.0008,-83.9462,400.0,,unknown,[img],Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[img],Myrtle Warbler Setophaga coronata,success
XC176256,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-04-26,08:00,,Rating,36.0008,-83.9462,400.0,,unknown,[img],Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[img],Myrtle Warbler Setophaga coronata,success
XC176358,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,0.0,2014-04-25,08:30,,Rating,41.9356,-72.1601,220.0,,unknown,"Natural sound, a small group of birds moving through treetops in mixed hemlock-oak forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural sound, a small group of birds moving through treetops in mixed hemlock-oak forest.",none,success
XC176368,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,song,,,0.0,2012-05-12,18:00,,Rating,41.8349,-72.1974,190.0,,unknown,"Natural sound, bird in low shrubs (Elaeagnus angustifolia), area of successional growth near small river.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural sound, bird in low shrubs (Elaeagnus angustifolia), area of successional growth near small river.",Common Yellowthroat Geothlypis trichas,success
XC176993,Pheucticus melanocephalus,Pheucticus,melanocephalus,,Black-headed Grosbeak,call,,,0.0,2014-05-02,19:29,,Rating,34.201,-118.019,600.0,,unknown,"Songs and calls by at least three black-headed grosbeaks in a deep, shaded canyon at sunset. The closest birds were within ten meters.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Songs and calls by at least three black-headed grosbeaks in a deep, shaded canyon at sunset. The closest birds were within ten meters.
Vegetation: California bay, canyon live oaks, bigleaf maple, and madrone.
Equipment: Olympus LS-10S with a Sennheiser MKE400 short shotgun microphone.
Modifications to the file: cropped at the end.",Western Tanager Piranga ludoviciana,success
XC177037,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,,,0.0,2014-05-03,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,[img],Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[img],none,success
XC177042,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-04-26,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,[img],Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[img],none,success
XC177043,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-05-01,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC177047,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-05-01,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC177048,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-05-01,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC177049,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-05-01,08:30,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC177050,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2014-05-01,10:00,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC177052,Setophaga striata,Setophaga,striata,,Blackpoll Warbler,song,,,0.0,2014-05-03,10:00,,Rating,36.0008,-83.9462,400.0,,unknown,[img],Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[img],none,success
XC177054,Setophaga caerulescens,Setophaga,caerulescens,,Black-throated Blue Warbler,song,,,0.0,2014-05-03,07:00,,Rating,36.0008,-83.9462,400.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
