recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status,issue_no_species,issue_no_english_name,issue_no_audio_file,issue_no_duration,issue_no_date,issue_no_time,issue_no_country,issue_no_latitude,issue_no_longitude,issue_no_coordinates,issue_no_quality,issue_scrape_failed,has_critical_issue,has_any_issue,issue_count
27545,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,,,,19.91,,00,,,39.2928,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC27545.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
28267,Spatula discors,Spatula,discors,,Blue-winged Teal,,,,4.29,,35,,,29.9589,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC28267.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
28786,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,,,,48.17,,,,,23.1162,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC28786.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31010,Scolopax minor,Scolopax,minor,,American Woodcock,,,,39.76,,30,,,42.1059,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31010.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31011,Scolopax minor,Scolopax,minor,,American Woodcock,,,,20.74,,30,,,42.1059,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31011.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31012,Scolopax minor,Scolopax,minor,,American Woodcock,,,,66.77,,30,,,42.1059,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31012.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31023,Spinus tristis,Spinus,tristis,,American Goldfinch,,,,21.59,,,,,41.8778,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31023.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31031,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,,,,4.5,,,,,42.17837,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31031.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31047,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,13.57,,,,,43.1256,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31047.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31049,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,5.46,,,,,43.1256,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31049.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31060,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,,,,53.86,,00,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31060.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31114,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,,,,19.22,,30,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31114.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31116,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,,,,1.9,,00,,,42.36142,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31116.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31117,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,,,,3.9,,,,,42.36142,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31117.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31123,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,68.3,,,,,41.8778,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31123.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31124,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,14.91,,,,,41.8778,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31124.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31125,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,32.52,,,,,41.8778,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31125.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31126,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,28.72,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31126.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31127,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,5.36,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31127.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31128,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,50.28,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31128.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31180,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,,,,71.25,,00,,,43.1256,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31180.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31202,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,2.64,,,,,42.1778,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31202.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31203,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,14.32,,,,,42.36142,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31203.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31204,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,7.8,,,,,42.36142,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31204.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31205,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,7.46,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31205.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31206,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,5.46,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31206.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31308,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,,,,68.6,,,,,43.3901,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31308.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31312,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,27.39,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31312.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31313,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,8.96,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31313.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31314,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,21.0,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31314.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31315,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,49.55,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31315.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31316,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,,,,73.89,,,,,43.0501,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31316.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
31481,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,,,,15.05,,00,,,16.87,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31481.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
31670,Pheucticus melanocephalus melanocephalus,Pheucticus,melanocephalus,melanocephalus,Black-headed Grosbeak,,,,4.13,,49,,,16.0742,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC31670.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
32024,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,,,,17.7,,??,,,41.3051,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC32024.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
32182,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,,,,14.75,,30,,Laguna de Pozuelo,-22.4203,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC32182.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
32183,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,,,,10.89,,25,,Laguna de Pozuelo,-22.4203,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC32183.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
32184,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,,,,9.04,,30,,Laguna de Pozuelo,-22.4203,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC32184.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
32520,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,,,,35.04,,,,"Vaqueros, 12 km N Salta",-24.683,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC32520.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
37387,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,,,,25.84,,00,,,49.273,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC37387.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
43470,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,,,,1.04,,xx,,,11.1009,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC43470.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
45479,Spatula discors,Spatula,discors,,Blue-winged Teal,,,,2.35,,,,,4.6834,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC45479.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
45480,Spatula discors,Spatula,discors,,Blue-winged Teal,,,,1.86,,,,,4.6834,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC45480.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
45481,Spatula discors,Spatula,discors,,Blue-winged Teal,,,,6.48,,,,,4.6834,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC45481.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
46690,Sayornis nigricans latirostris,Sayornis,nigricans,latirostris,Black Phoebe,,,,5.74,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC46690.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
46691,Sayornis nigricans latirostris,Sayornis,nigricans,latirostris,Black Phoebe,,,,17.31,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC46691.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
46803,Hirundo rustica erythrogaster,Hirundo,rustica,erythrogaster,Barn Swallow,,,,5.79,,,,,-37.7181,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC46803.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
48027,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,15.44,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48027.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
48028,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,14.32,,,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48028.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
48029,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,47.78,,,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48029.wav,True,success,False,False,False,False,True,True,True,False,True,True,True,False,False,True,6
48445,Buteo platypterus platypterus (?),Buteo,platypterus,platypterus (?),Broad-winged Hawk,,,,6.61,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48445.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
48475,Falco sparverius cinnamominus,Falco,sparverius,cinnamominus,American Kestrel,,,,17.07,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48475.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
48609,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,,,,11.76,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC48609.wav,True,success,False,False,False,False,True,True,True,True,True,True,True,False,False,True,7
50586,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,15.57,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50586.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50587,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,36.21,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50587.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50588,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,48.38,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50588.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50589,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,3.81,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50589.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50590,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,113.7,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50590.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50591,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,87.25,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50591.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50592,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,14.62,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50592.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50593,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,18.14,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50593.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50594,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,74.1,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50594.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50595,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,27.5,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50595.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50596,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,15.1,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50596.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50597,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,22.56,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50597.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50598,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,25.44,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50598.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50599,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,19.28,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50599.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50600,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,15.25,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50600.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50601,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,9.14,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50601.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
50602,Dolichonyx oryzivorus,Dolichonyx,oryzivorus,,Bobolink,,,,3.12,,?,,,-30.583027,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XC50602.wav,True,success,False,False,False,False,True,False,True,False,True,True,True,False,False,True,5
