recording_id,filename,duration_sec,original_sample_rate,original_channels,format,valid,error
XC135688,XC135688.wav,86.59,32000,1,WAV,True,
XC135883,XC135883.wav,29.6,32000,1,WAV,True,
XC136021,XC136021.wav,47.57,32000,1,WAV,True,
XC136035,XC136035.wav,52.83,32000,1,WAV,True,
XC136051,XC136051.wav,26.26,32000,1,WAV,True,
XC136052,XC136052.wav,65.47,32000,1,WAV,True,
XC136053,XC136053.wav,26.03,32000,1,WAV,True,
XC136054,XC136054.wav,62.56,32000,1,WAV,True,
XC136055,XC136055.wav,123.86,32000,1,WAV,True,
XC136115,XC136115.wav,47.42,32000,1,WAV,True,
XC136140,XC136140.wav,11.98,32000,1,WAV,True,
XC136330,XC136330.wav,11.96,32000,1,WAV,True,
XC137040,XC137040.wav,51.34,32000,1,WAV,True,
XC137041,XC137041.wav,26.23,32000,1,WAV,True,
XC137042,XC137042.wav,30.36,32000,1,WAV,True,
XC137043,XC137043.wav,21.49,32000,1,WAV,True,
XC137044,XC137044.wav,9.15,32000,1,WAV,True,
XC137045,XC137045.wav,53.84,32000,1,WAV,True,
XC137527,XC137527.wav,25.18,32000,1,WAV,True,
XC137570,XC137570.wav,26.25,32000,1,WAV,True,
XC137604,XC137604.wav,60.42,32000,1,WAV,True,
XC137605,XC137605.wav,15.22,32000,1,WAV,True,
XC137610,XC137610.wav,2.4,32000,1,WAV,True,
XC137618,XC137618.wav,18.98,32000,1,WAV,True,
XC137637,XC137637.wav,49.14,32000,1,WAV,True,
XC137714,XC137714.wav,154.35,32000,1,WAV,True,
XC137726,XC137726.wav,73.91,32000,1,WAV,True,
XC137741,XC137741.wav,169.28,32000,1,WAV,True,
XC137774,XC137774.wav,132.3,32000,1,WAV,True,
XC137865,XC137865.wav,37.87,32000,1,WAV,True,
XC138054,XC138054.wav,89.52,32000,1,WAV,True,
XC138063,XC138063.wav,74.45,32000,1,WAV,True,
XC138065,XC138065.wav,42.14,32000,1,WAV,True,
XC138066,XC138066.wav,45.6,32000,1,WAV,True,
XC138068,XC138068.wav,5.62,32000,1,WAV,True,
XC138069,XC138069.wav,43.57,32000,1,WAV,True,
XC138073,XC138073.wav,21.08,32000,1,WAV,True,
XC138084,XC138084.wav,152.02,32000,1,WAV,True,
XC138085,XC138085.wav,103.09,32000,1,WAV,True,
XC138093,XC138093.wav,22.46,32000,1,WAV,True,
XC138140,XC138140.wav,12.29,32000,1,WAV,True,
XC138154,XC138154.wav,13.4,32000,1,WAV,True,
XC138159,XC138159.wav,37.58,32000,1,WAV,True,
XC138517,XC138517.wav,12.3,32000,1,WAV,True,
XC138610,XC138610.wav,36.93,32000,1,WAV,True,
XC138633,XC138633.wav,250.92,32000,1,WAV,True,
XC138639,XC138639.wav,45.46,32000,1,WAV,True,
XC138706,XC138706.wav,18.27,32000,1,WAV,True,
XC138718,XC138718.wav,15.78,32000,1,WAV,True,
XC138873,XC138873.wav,16.25,32000,1,WAV,True,
XC139055,XC139055.wav,11.63,32000,1,WAV,True,
XC139086,XC139086.wav,20.74,32000,1,WAV,True,
XC139089,XC139089.wav,19.09,32000,1,WAV,True,
XC139144,XC139144.wav,60.63,32000,1,WAV,True,
XC139171,XC139171.wav,5.04,32000,1,WAV,True,
XC139433,XC139433.wav,22.9,32000,1,WAV,True,
XC139438,XC139438.wav,30.46,32000,1,WAV,True,
XC139439,XC139439.wav,60.09,32000,1,WAV,True,
XC139446,XC139446.wav,58.07,32000,1,WAV,True,
XC139577,XC139577.wav,103.86,32000,1,WAV,True,
XC139595,XC139595.wav,8.14,32000,1,WAV,True,
XC139598,XC139598.wav,10.71,32000,1,WAV,True,
XC139603,XC139603.wav,10.51,32000,1,WAV,True,
XC139605,XC139605.wav,32.05,32000,1,WAV,True,
XC139608,XC139608.wav,19.33,32000,1,WAV,True,
XC139610,XC139610.wav,26.64,32000,1,WAV,True,
XC139613,XC139613.wav,2.16,32000,1,WAV,True,
XC139614,XC139614.wav,1.9,32000,1,WAV,True,
XC139619,XC139619.wav,3.01,32000,1,WAV,True,
XC139728,XC139728.wav,115.12,32000,1,WAV,True,
XC139729,XC139729.wav,11.47,32000,1,WAV,True,
XC139739,XC139739.wav,4.46,32000,1,WAV,True,
XC139740,XC139740.wav,3.38,32000,1,WAV,True,
XC139798,XC139798.wav,87.95,32000,1,WAV,True,
XC139829,XC139829.wav,17.52,32000,1,WAV,True,
XC139831,XC139831.wav,42.07,32000,1,WAV,True,
XC139856,XC139856.wav,42.19,32000,1,WAV,True,
XC139859,XC139859.wav,24.75,32000,1,WAV,True,
XC139880,XC139880.wav,72.14,32000,1,WAV,True,
XC139897,XC139897.wav,21.46,32000,1,WAV,True,
XC139908,XC139908.wav,61.33,32000,1,WAV,True,
XC139915,XC139915.wav,16.39,32000,1,WAV,True,
XC139916,XC139916.wav,55.94,32000,1,WAV,True,
XC139921,XC139921.wav,19.68,32000,1,WAV,True,
XC139932,XC139932.wav,42.78,32000,1,WAV,True,
XC139937,XC139937.wav,63.94,32000,1,WAV,True,
XC139938,XC139938.wav,24.94,32000,1,WAV,True,
XC139961,XC139961.wav,165.15,32000,1,WAV,True,
XC139987,XC139987.wav,41.1,32000,1,WAV,True,
XC140280,XC140280.wav,600.0,32000,1,WAV,True,
XC140282,XC140282.wav,600.01,32000,1,WAV,True,
XC140283,XC140283.wav,600.01,32000,1,WAV,True,
XC140286,XC140286.wav,600.0,32000,1,WAV,True,
XC140298,XC140298.wav,26.48,32000,1,WAV,True,
XC140465,XC140465.wav,41.92,32000,1,WAV,True,
XC141035,XC141035.wav,21.41,32000,1,WAV,True,
XC141213,XC141213.wav,17.89,32000,1,WAV,True,
XC141214,XC141214.wav,33.94,32000,1,WAV,True,
XC141316,XC141316.wav,6.48,32000,1,WAV,True,
XC141320,XC141320.wav,135.44,32000,1,WAV,True,
XC141344,XC141344.wav,51.52,32000,1,WAV,True,
XC141345,XC141345.wav,16.88,32000,1,WAV,True,
XC141412,XC141412.wav,5.04,32000,1,WAV,True,
XC141439,XC141439.wav,11.41,32000,1,WAV,True,
XC141441,XC141441.wav,51.58,32000,1,WAV,True,
XC141444,XC141444.wav,51.1,32000,1,WAV,True,
XC141445,XC141445.wav,51.85,32000,1,WAV,True,
XC141458,XC141458.wav,31.03,32000,1,WAV,True,
XC141469,XC141469.wav,53.92,32000,1,WAV,True,
XC141677,XC141677.wav,239.86,32000,1,WAV,True,
XC141749,XC141749.wav,37.6,32000,1,WAV,True,
XC141896,XC141896.wav,44.11,32000,1,WAV,True,
XC141897,XC141897.wav,6.56,32000,1,WAV,True,
XC141898,XC141898.wav,27.84,32000,1,WAV,True,
XC142065,XC142065.wav,19.28,32000,1,WAV,True,
XC142066,XC142066.wav,9.95,32000,1,WAV,True,
XC142067,XC142067.wav,29.04,32000,1,WAV,True,
XC142068,XC142068.wav,13.74,32000,1,WAV,True,
XC142069,XC142069.wav,86.41,32000,1,WAV,True,
XC142186,XC142186.wav,26.89,32000,1,WAV,True,
XC142218,XC142218.wav,31.73,32000,1,WAV,True,
XC142244,XC142244.wav,45.97,32000,1,WAV,True,
XC142329,XC142329.wav,16.62,32000,1,WAV,True,
XC142466,XC142466.wav,24.69,32000,1,WAV,True,
XC142592,XC142592.wav,42.9,32000,1,WAV,True,
XC142594,XC142594.wav,16.96,32000,1,WAV,True,
XC142632,XC142632.wav,82.0,32000,1,WAV,True,
XC142649,XC142649.wav,37.76,32000,1,WAV,True,
XC142650,XC142650.wav,29.2,32000,1,WAV,True,
XC142722,XC142722.wav,98.69,32000,1,WAV,True,
XC142731,XC142731.wav,35.5,32000,1,WAV,True,
XC142977,XC142977.wav,34.99,32000,1,WAV,True,
XC143748,XC143748.wav,22.88,32000,1,WAV,True,
XC143934,XC143934.wav,9.62,32000,1,WAV,True,
XC143936,XC143936.wav,36.85,32000,1,WAV,True,
XC143939,XC143939.wav,72.67,32000,1,WAV,True,
XC144024,XC144024.wav,4.22,32000,1,WAV,True,
XC144069,XC144069.wav,68.88,32000,1,WAV,True,
XC144071,XC144071.wav,28.97,32000,1,WAV,True,
XC144072,XC144072.wav,25.57,32000,1,WAV,True,
XC144080,XC144080.wav,9.26,32000,1,WAV,True,
XC144101,XC144101.wav,30.07,32000,1,WAV,True,
XC144540,XC144540.wav,12.98,32000,1,WAV,True,
XC144655,XC144655.wav,18.6,32000,1,WAV,True,
XC144658,XC144658.wav,67.84,32000,1,WAV,True,
XC144664,XC144664.wav,34.8,32000,1,WAV,True,
XC144666,XC144666.wav,18.22,32000,1,WAV,True,
XC144672,XC144672.wav,312.62,32000,1,WAV,True,
XC144674,XC144674.wav,46.45,32000,1,WAV,True,
XC144675,XC144675.wav,84.45,32000,1,WAV,True,
XC144676,XC144676.wav,76.04,32000,1,WAV,True,
XC144696,XC144696.wav,31.31,32000,1,WAV,True,
XC144899,XC144899.wav,4.64,32000,1,WAV,True,
XC145054,XC145054.wav,5.46,32000,1,WAV,True,
XC145055,XC145055.wav,5.66,32000,1,WAV,True,
XC146080,XC146080.wav,37.3,32000,1,WAV,True,
XC146082,XC146082.wav,3.89,32000,1,WAV,True,
XC146083,XC146083.wav,10.08,32000,1,WAV,True,
XC146086,XC146086.wav,7.23,32000,1,WAV,True,
XC146148,XC146148.wav,19.34,32000,1,WAV,True,
XC146167,XC146167.wav,64.58,32000,1,WAV,True,
XC146297,XC146297.wav,16.11,32000,1,WAV,True,
XC146599,XC146599.wav,43.83,32000,1,WAV,True,
XC146604,XC146604.wav,68.47,32000,1,WAV,True,
XC147059,XC147059.wav,8.72,32000,1,WAV,True,
XC147067,XC147067.wav,19.65,32000,1,WAV,True,
XC147069,XC147069.wav,8.5,32000,1,WAV,True,
XC147070,XC147070.wav,6.06,32000,1,WAV,True,
XC147071,XC147071.wav,15.98,32000,1,WAV,True,
XC147072,XC147072.wav,7.65,32000,1,WAV,True,
XC147073,XC147073.wav,31.2,32000,1,WAV,True,
XC147272,XC147272.wav,4.14,32000,1,WAV,True,
XC147273,XC147273.wav,15.81,32000,1,WAV,True,
XC147278,XC147278.wav,94.46,32000,1,WAV,True,
XC147286,XC147286.wav,33.12,32000,1,WAV,True,
XC147287,XC147287.wav,51.02,32000,1,WAV,True,
XC147288,XC147288.wav,176.96,32000,1,WAV,True,
XC147289,XC147289.wav,18.08,32000,1,WAV,True,
XC147290,XC147290.wav,17.65,32000,1,WAV,True,
XC147291,XC147291.wav,56.32,32000,1,WAV,True,
XC147292,XC147292.wav,41.14,32000,1,WAV,True,
XC147879,XC147879.wav,3.83,32000,1,WAV,True,
XC147880,XC147880.wav,4.31,32000,1,WAV,True,
XC148239,XC148239.wav,81.57,32000,1,WAV,True,
XC148500,XC148500.wav,1.31,32000,1,WAV,True,
XC148502,XC148502.wav,0.96,32000,1,WAV,True,
XC148503,XC148503.wav,1.76,32000,1,WAV,True,
XC148504,XC148504.wav,3.52,32000,1,WAV,True,
XC149087,XC149087.wav,14.05,32000,1,WAV,True,
XC149225,XC149225.wav,28.74,32000,1,WAV,True,
XC149253,XC149253.wav,21.55,32000,1,WAV,True,
XC149269,XC149269.wav,42.18,32000,1,WAV,True,
XC149270,XC149270.wav,16.37,32000,1,WAV,True,
XC149271,XC149271.wav,30.56,32000,1,WAV,True,
XC149273,XC149273.wav,5.07,32000,1,WAV,True,
XC149275,XC149275.wav,8.8,32000,1,WAV,True,
XC149276,XC149276.wav,17.52,32000,1,WAV,True,
XC149277,XC149277.wav,5.34,32000,1,WAV,True,
XC149283,XC149283.wav,27.87,32000,1,WAV,True,
XC149284,XC149284.wav,11.2,32000,1,WAV,True,
XC149285,XC149285.wav,174.02,32000,1,WAV,True,
XC149286,XC149286.wav,18.32,32000,1,WAV,True,
XC149289,XC149289.wav,15.55,32000,1,WAV,True,
XC149290,XC149290.wav,150.13,32000,1,WAV,True,
XC149305,XC149305.wav,189.39,32000,1,WAV,True,
XC149337,XC149337.wav,41.5,32000,1,WAV,True,
XC149345,XC149345.wav,12.85,32000,1,WAV,True,
XC149386,XC149386.wav,49.81,32000,1,WAV,True,
XC149387,XC149387.wav,26.59,32000,1,WAV,True,
XC149388,XC149388.wav,111.34,32000,1,WAV,True,
XC149390,XC149390.wav,32.38,32000,1,WAV,True,
XC149391,XC149391.wav,34.51,32000,1,WAV,True,
XC149392,XC149392.wav,5.78,32000,1,WAV,True,
XC149393,XC149393.wav,14.58,32000,1,WAV,True,
XC149395,XC149395.wav,4.53,32000,1,WAV,True,
XC149397,XC149397.wav,24.62,32000,1,WAV,True,
XC149398,XC149398.wav,15.02,32000,1,WAV,True,
XC149399,XC149399.wav,63.94,32000,1,WAV,True,
XC149401,XC149401.wav,111.5,32000,1,WAV,True,
XC149402,XC149402.wav,5.01,32000,1,WAV,True,
XC149403,XC149403.wav,19.36,32000,1,WAV,True,
XC149405,XC149405.wav,171.07,32000,1,WAV,True,
XC149406,XC149406.wav,6.19,32000,1,WAV,True,
XC149591,XC149591.wav,196.8,32000,1,WAV,True,
XC149911,XC149911.wav,12.86,32000,1,WAV,True,
XC149941,XC149941.wav,11.1,32000,1,WAV,True,
XC150015,XC150015.wav,20.19,32000,1,WAV,True,
XC150063,XC150063.wav,6.48,32000,1,WAV,True,
XC150215,XC150215.wav,8.22,32000,1,WAV,True,
XC150216,XC150216.wav,20.91,32000,1,WAV,True,
XC150220,XC150220.wav,43.36,32000,1,WAV,True,
XC150427,XC150427.wav,5.15,32000,1,WAV,True,
XC150428,XC150428.wav,9.72,32000,1,WAV,True,
XC151103,XC151103.wav,17.49,32000,1,WAV,True,
XC151283,XC151283.wav,7.69,32000,1,WAV,True,
XC152339,XC152339.wav,1.44,32000,1,WAV,True,
XC152396,XC152396.wav,146.4,32000,1,WAV,True,
XC152413,XC152413.wav,4.12,32000,1,WAV,True,
XC152456,XC152456.wav,47.28,32000,1,WAV,True,
XC152476,XC152476.wav,35.44,32000,1,WAV,True,
XC152477,XC152477.wav,17.92,32000,1,WAV,True,
XC152601,XC152601.wav,11.35,32000,1,WAV,True,
XC152873,XC152873.wav,18.34,32000,1,WAV,True,
XC152886,XC152886.wav,10.5,32000,1,WAV,True,
XC153020,XC153020.wav,10.83,32000,1,WAV,True,
XC153035,XC153035.wav,28.59,32000,1,WAV,True,
XC153179,XC153179.wav,195.02,32000,1,WAV,True,
XC153246,XC153246.wav,13.93,32000,1,WAV,True,
XC153402,XC153402.wav,32.88,32000,1,WAV,True,
XC153403,XC153403.wav,12.8,32000,1,WAV,True,
XC153409,XC153409.wav,15.28,32000,1,WAV,True,
XC153410,XC153410.wav,8.38,32000,1,WAV,True,
XC153411,XC153411.wav,14.9,32000,1,WAV,True,
XC153412,XC153412.wav,7.09,32000,1,WAV,True,
XC153417,XC153417.wav,18.62,32000,1,WAV,True,
XC153438,XC153438.wav,19.84,32000,1,WAV,True,
XC153440,XC153440.wav,121.74,32000,1,WAV,True,
XC153442,XC153442.wav,18.27,32000,1,WAV,True,
XC153443,XC153443.wav,36.77,32000,1,WAV,True,
XC153474,XC153474.wav,63.63,32000,1,WAV,True,
XC153475,XC153475.wav,22.03,32000,1,WAV,True,
XC153476,XC153476.wav,60.75,32000,1,WAV,True,
XC153478,XC153478.wav,5.38,32000,1,WAV,True,
XC153480,XC153480.wav,58.21,32000,1,WAV,True,
XC153483,XC153483.wav,95.49,32000,1,WAV,True,
XC153552,XC153552.wav,9.42,32000,1,WAV,True,
XC153554,XC153554.wav,15.44,32000,1,WAV,True,
XC153556,XC153556.wav,36.02,32000,1,WAV,True,
XC153640,XC153640.wav,16.44,32000,1,WAV,True,
XC153786,XC153786.wav,30.46,32000,1,WAV,True,
XC153860,XC153860.wav,2.54,32000,1,WAV,True,
XC153879,XC153879.wav,34.06,32000,1,WAV,True,
XC154092,XC154092.wav,145.14,32000,1,WAV,True,
XC154310,XC154310.wav,132.33,32000,1,WAV,True,
XC154449,XC154449.wav,19.27,32000,1,WAV,True,
XC154891,XC154891.wav,18.93,32000,1,WAV,True,
XC155039,XC155039.wav,145.37,32000,1,WAV,True,
XC155357,XC155357.wav,12.62,32000,1,WAV,True,
XC155439,XC155439.wav,5.41,32000,1,WAV,True,
XC155440,XC155440.wav,130.51,32000,1,WAV,True,
XC155441,XC155441.wav,191.9,32000,1,WAV,True,
XC155548,XC155548.wav,179.3,32000,1,WAV,True,
XC156075,XC156075.wav,62.4,32000,1,WAV,True,
XC156195,XC156195.wav,146.26,32000,1,WAV,True,
XC156257,XC156257.wav,47.41,32000,1,WAV,True,
XC156532,XC156532.wav,65.01,32000,1,WAV,True,
XC156536,XC156536.wav,11.5,32000,1,WAV,True,
XC156643,XC156643.wav,10.85,32000,1,WAV,True,
XC156746,XC156746.wav,89.33,32000,1,WAV,True,
XC156788,XC156788.wav,212.96,32000,1,WAV,True,
XC156822,XC156822.wav,60.86,32000,1,WAV,True,
XC157452,XC157452.wav,8.54,32000,1,WAV,True,
XC157457,XC157457.wav,28.42,32000,1,WAV,True,
XC157459,XC157459.wav,117.55,32000,1,WAV,True,
XC157462,XC157462.wav,22.7,32000,1,WAV,True,
XC157611,XC157611.wav,17.53,32000,1,WAV,True,
XC157628,XC157628.wav,6.04,32000,1,WAV,True,
XC157638,XC157638.wav,31.71,32000,1,WAV,True,
XC157666,XC157666.wav,105.92,32000,1,WAV,True,
XC157677,XC157677.wav,25.08,32000,1,WAV,True,
XC157759,XC157759.wav,76.22,32000,1,WAV,True,
XC157776,XC157776.wav,63.78,32000,1,WAV,True,
XC157777,XC157777.wav,43.68,32000,1,WAV,True,
XC157778,XC157778.wav,4.86,32000,1,WAV,True,
XC157779,XC157779.wav,8.77,32000,1,WAV,True,
XC157888,XC157888.wav,6.32,32000,1,WAV,True,
XC157890,XC157890.wav,55.1,32000,1,WAV,True,
XC158380,XC158380.wav,19.99,32000,1,WAV,True,
XC158384,XC158384.wav,43.94,32000,1,WAV,True,
XC158401,XC158401.wav,17.93,32000,1,WAV,True,
XC158415,XC158415.wav,12.91,32000,1,WAV,True,
XC158517,XC158517.wav,205.51,32000,1,WAV,True,
XC158534,XC158534.wav,2.7,32000,1,WAV,True,
XC158795,XC158795.wav,14.56,32000,1,WAV,True,
XC158797,XC158797.wav,41.03,32000,1,WAV,True,
XC158801,XC158801.wav,32.94,32000,1,WAV,True,
XC160878,XC160878.wav,91.86,32000,1,WAV,True,
XC160880,XC160880.wav,235.9,32000,1,WAV,True,
XC160904,XC160904.wav,17.41,32000,1,WAV,True,
XC160906,XC160906.wav,14.35,32000,1,WAV,True,
XC160907,XC160907.wav,41.31,32000,1,WAV,True,
XC160908,XC160908.wav,14.21,32000,1,WAV,True,
XC160910,XC160910.wav,14.66,32000,1,WAV,True,
XC160911,XC160911.wav,11.23,32000,1,WAV,True,
XC160912,XC160912.wav,146.29,32000,1,WAV,True,
XC160913,XC160913.wav,41.04,32000,1,WAV,True,
XC160914,XC160914.wav,19.47,32000,1,WAV,True,
XC160915,XC160915.wav,5.98,32000,1,WAV,True,
XC160917,XC160917.wav,5.31,32000,1,WAV,True,
XC160978,XC160978.wav,6.58,32000,1,WAV,True,
XC160983,XC160983.wav,91.15,32000,1,WAV,True,
XC160984,XC160984.wav,216.5,32000,1,WAV,True,
XC160985,XC160985.wav,28.53,32000,1,WAV,True,
XC160987,XC160987.wav,42.35,32000,1,WAV,True,
XC16111,XC16111.wav,7.09,32000,1,WAV,True,
XC161152,XC161152.wav,9.32,32000,1,WAV,True,
XC161897,XC161897.wav,75.02,32000,1,WAV,True,
XC162091,XC162091.wav,46.35,32000,1,WAV,True,
XC162851,XC162851.wav,17.3,32000,1,WAV,True,
XC16305,XC16305.wav,12.32,32000,1,WAV,True,
XC163060,XC163060.wav,4.34,32000,1,WAV,True,
XC163061,XC163061.wav,5.25,32000,1,WAV,True,
XC163062,XC163062.wav,5.98,32000,1,WAV,True,
XC163063,XC163063.wav,39.92,32000,1,WAV,True,
XC163064,XC163064.wav,23.46,32000,1,WAV,True,
XC163065,XC163065.wav,24.56,32000,1,WAV,True,
XC163066,XC163066.wav,14.38,32000,1,WAV,True,
XC163067,XC163067.wav,35.5,32000,1,WAV,True,
XC163068,XC163068.wav,21.54,32000,1,WAV,True,
XC163209,XC163209.wav,42.21,32000,1,WAV,True,
XC163210,XC163210.wav,56.69,32000,1,WAV,True,
XC163612,XC163612.wav,31.01,32000,1,WAV,True,
XC163633,XC163633.wav,13.39,32000,1,WAV,True,
XC163684,XC163684.wav,12.83,32000,1,WAV,True,
XC163734,XC163734.wav,7.64,32000,1,WAV,True,
XC163751,XC163751.wav,44.06,32000,1,WAV,True,
XC163942,XC163942.wav,20.03,32000,1,WAV,True,
XC164259,XC164259.wav,53.76,32000,1,WAV,True,
XC164549,XC164549.wav,39.15,32000,1,WAV,True,
XC164729,XC164729.wav,40.88,32000,1,WAV,True,
XC164791,XC164791.wav,82.29,32000,1,WAV,True,
XC165034,XC165034.wav,34.85,32000,1,WAV,True,
XC165267,XC165267.wav,5.23,32000,1,WAV,True,
XC165272,XC165272.wav,207.44,32000,1,WAV,True,
XC165280,XC165280.wav,12.74,32000,1,WAV,True,
XC165284,XC165284.wav,48.37,32000,1,WAV,True,
XC165285,XC165285.wav,64.75,32000,1,WAV,True,
XC165291,XC165291.wav,50.16,32000,1,WAV,True,
XC165292,XC165292.wav,29.73,32000,1,WAV,True,
XC165294,XC165294.wav,102.48,32000,1,WAV,True,
XC165295,XC165295.wav,74.43,32000,1,WAV,True,
XC165298,XC165298.wav,3.22,32000,1,WAV,True,
XC165299,XC165299.wav,3.25,32000,1,WAV,True,
XC165300,XC165300.wav,3.92,32000,1,WAV,True,
XC165302,XC165302.wav,4.5,32000,1,WAV,True,
XC165303,XC165303.wav,101.89,32000,1,WAV,True,
XC165304,XC165304.wav,201.66,32000,1,WAV,True,
XC165314,XC165314.wav,2.64,32000,1,WAV,True,
XC165317,XC165317.wav,10.75,32000,1,WAV,True,
XC165319,XC165319.wav,88.86,32000,1,WAV,True,
XC165320,XC165320.wav,48.72,32000,1,WAV,True,
XC165321,XC165321.wav,48.32,32000,1,WAV,True,
XC165322,XC165322.wav,32.59,32000,1,WAV,True,
XC165323,XC165323.wav,20.27,32000,1,WAV,True,
XC165324,XC165324.wav,54.16,32000,1,WAV,True,
XC165325,XC165325.wav,7.87,32000,1,WAV,True,
XC165450,XC165450.wav,150.02,32000,1,WAV,True,
XC165566,XC165566.wav,16.96,32000,1,WAV,True,
XC165672,XC165672.wav,9.59,32000,1,WAV,True,
XC166076,XC166076.wav,21.81,32000,1,WAV,True,
XC166083,XC166083.wav,7.98,32000,1,WAV,True,
XC166084,XC166084.wav,5.97,32000,1,WAV,True,
XC166085,XC166085.wav,15.25,32000,1,WAV,True,
XC166220,XC166220.wav,2.12,32000,1,WAV,True,
XC166398,XC166398.wav,23.92,32000,1,WAV,True,
XC166419,XC166419.wav,18.46,32000,1,WAV,True,
XC166584,XC166584.wav,11.26,32000,1,WAV,True,
XC167153,XC167153.wav,327.15,32000,1,WAV,True,
XC167210,XC167210.wav,9.89,32000,1,WAV,True,
XC167212,XC167212.wav,31.84,32000,1,WAV,True,
XC167605,XC167605.wav,45.76,32000,1,WAV,True,
XC167606,XC167606.wav,24.22,32000,1,WAV,True,
XC167609,XC167609.wav,18.94,32000,1,WAV,True,
XC167611,XC167611.wav,16.33,32000,1,WAV,True,
XC167789,XC167789.wav,54.66,32000,1,WAV,True,
XC167791,XC167791.wav,56.05,32000,1,WAV,True,
XC167792,XC167792.wav,137.26,32000,1,WAV,True,
XC167793,XC167793.wav,56.99,32000,1,WAV,True,
XC167817,XC167817.wav,406.59,32000,1,WAV,True,
XC167818,XC167818.wav,21.34,32000,1,WAV,True,
XC167819,XC167819.wav,47.06,32000,1,WAV,True,
XC167820,XC167820.wav,69.74,32000,1,WAV,True,
XC167821,XC167821.wav,58.77,32000,1,WAV,True,
XC167900,XC167900.wav,168.21,32000,1,WAV,True,
XC167901,XC167901.wav,11.73,32000,1,WAV,True,
XC167902,XC167902.wav,36.96,32000,1,WAV,True,
XC167903,XC167903.wav,46.91,32000,1,WAV,True,
XC167904,XC167904.wav,90.56,32000,1,WAV,True,
XC167952,XC167952.wav,18.72,32000,1,WAV,True,
XC167970,XC167970.wav,24.11,32000,1,WAV,True,
XC168080,XC168080.wav,57.82,32000,1,WAV,True,
XC168081,XC168081.wav,43.13,32000,1,WAV,True,
XC168082,XC168082.wav,8.75,32000,1,WAV,True,
XC168092,XC168092.wav,7.34,32000,1,WAV,True,
XC168094,XC168094.wav,9.57,32000,1,WAV,True,
XC168397,XC168397.wav,108.99,32000,1,WAV,True,
XC168573,XC168573.wav,7.68,32000,1,WAV,True,
XC168584,XC168584.wav,23.5,32000,1,WAV,True,
XC168609,XC168609.wav,3.25,32000,1,WAV,True,
XC168751,XC168751.wav,9.0,32000,1,WAV,True,
XC168752,XC168752.wav,26.24,32000,1,WAV,True,
XC168753,XC168753.wav,47.26,32000,1,WAV,True,
XC168795,XC168795.wav,19.95,32000,1,WAV,True,
XC168796,XC168796.wav,6.59,32000,1,WAV,True,
XC168876,XC168876.wav,144.56,32000,1,WAV,True,
XC168882,XC168882.wav,8.64,32000,1,WAV,True,
XC16891,XC16891.wav,9.41,32000,1,WAV,True,
XC16892,XC16892.wav,17.47,32000,1,WAV,True,
XC16893,XC16893.wav,32.4,32000,1,WAV,True,
XC168958,XC168958.wav,36.27,32000,1,WAV,True,
XC16897,XC16897.wav,9.41,32000,1,WAV,True,
XC16900,XC16900.wav,21.87,32000,1,WAV,True,
XC169069,XC169069.wav,33.62,32000,1,WAV,True,
XC16908,XC16908.wav,22.2,32000,1,WAV,True,
XC169080,XC169080.wav,51.84,32000,1,WAV,True,
XC169081,XC169081.wav,19.02,32000,1,WAV,True,
XC169082,XC169082.wav,32.34,32000,1,WAV,True,
XC169083,XC169083.wav,92.61,32000,1,WAV,True,
XC169084,XC169084.wav,13.15,32000,1,WAV,True,
XC169085,XC169085.wav,85.23,32000,1,WAV,True,
XC169137,XC169137.wav,27.89,32000,1,WAV,True,
XC169144,XC169144.wav,41.04,32000,1,WAV,True,
XC169145,XC169145.wav,119.44,32000,1,WAV,True,
XC169146,XC169146.wav,10.72,32000,1,WAV,True,
XC169151,XC169151.wav,79.07,32000,1,WAV,True,
XC169152,XC169152.wav,123.09,32000,1,WAV,True,
XC16917,XC16917.wav,20.05,32000,1,WAV,True,
XC16924,XC16924.wav,2.9,32000,1,WAV,True,
XC16925,XC16925.wav,3.47,32000,1,WAV,True,
XC169404,XC169404.wav,25.09,32000,1,WAV,True,
XC169443,XC169443.wav,26.72,32000,1,WAV,True,
XC169596,XC169596.wav,29.37,32000,1,WAV,True,
XC169597,XC169597.wav,62.85,32000,1,WAV,True,
XC16967,XC16967.wav,23.82,32000,1,WAV,True,
XC16971,XC16971.wav,13.72,32000,1,WAV,True,
XC169752,XC169752.wav,62.66,32000,1,WAV,True,
XC16991,XC16991.wav,41.5,32000,1,WAV,True,
XC16992,XC16992.wav,11.17,32000,1,WAV,True,
XC170063,XC170063.wav,3.46,32000,1,WAV,True,
XC170238,XC170238.wav,20.43,32000,1,WAV,True,
XC170239,XC170239.wav,18.73,32000,1,WAV,True,
XC170393,XC170393.wav,32.18,32000,1,WAV,True,
XC170415,XC170415.wav,29.8,32000,1,WAV,True,
XC170783,XC170783.wav,7.66,32000,1,WAV,True,
XC170895,XC170895.wav,1.31,32000,1,WAV,True,
XC17094,XC17094.wav,5.2,32000,1,WAV,True,
XC170982,XC170982.wav,35.3,32000,1,WAV,True,
XC170983,XC170983.wav,62.75,32000,1,WAV,True,
XC170984,XC170984.wav,56.07,32000,1,WAV,True,
XC170985,XC170985.wav,29.98,32000,1,WAV,True,
XC170988,XC170988.wav,44.25,32000,1,WAV,True,
